source: https://www.neonscience.org/dc-convert-date-time-POSIX-r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,datetime,jd,airt,f.airt,rh,f.rh,dewp,f.dewp,prec,f.prec,slrr,f.slrr,parr,f.parr,netr,f.netr,bar,f.bar,wspd,f.wspd,wres,f.wres,wdir,f.wdir,wdev,f.wdev,gspd,f.gspd,s10t,f.s10t
140950,2009-01-08 5:45,8,-2.1,,100,,-2.1,,0,,0,,0,,-13,,983,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140951,2009-01-08 6:00,8,-1.9,,100,,-2,,0,,0,,0,,-14,,983,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140952,2009-01-08 6:15,8,-1.7,,100,,-1.8,,0,,0,,0,,-10,,983,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140953,2009-01-08 6:30,8,-1.6,,99,,-1.6,,0,,0,,0,,-6,,983,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140954,2009-01-08 6:45,8,-1.7,,99,,-1.8,,0,,0,,0,,-3,,984,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140955,2009-01-08 7:00,8,-1.8,,99,,-1.9,,0,,0,,0,,-8,,984,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140956,2009-01-08 7:15,8,-2,,99,,-2.1,,0,,0,,1,,-8,,984,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140957,2009-01-08 7:30,8,-2.1,,98,,-2.3,,0,,4,,8,,-10,,984,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140958,2009-01-08 7:45,8,-2.2,,98,,-2.5,,0,,12,,20,,-14,,985,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140959,2009-01-08 8:00,8,-2.2,,97,,-2.5,,0,,8,,17,,-11,,985,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140960,2009-01-08 8:15,8,-2.2,,97,,-2.6,,0,,22,,44,,-20,,985,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140961,2009-01-08 8:30,8,-2.1,,96,,-2.7,,0,,46,,95,,-22,,985,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140962,2009-01-08 8:45,8,-2.1,,95,,-2.7,,0,,105,,207,,-23,,986,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140963,2009-01-08 9:00,8,-2.1,,94,,-2.9,,0,,115,,238,,-31,,986,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140964,2009-01-08 9:15,8,-2,,94,,-2.9,,0,,130,,272,,-27,,986,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140965,2009-01-08 9:30,8,-2,,94,,-2.9,,0,,85,,177,,-38,,986,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140966,2009-01-08 9:45,8,-1.8,,93,,-2.8,,0,,129,,255,,-57,,986,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140967,2009-01-08 10:00,8,-1.6,,92,,-2.7,,0,,115,,234,,-36,,987,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140968,2009-01-08 10:15,8,-1.7,,93,,-2.7,,0,,102,,214,,-50,,987,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140969,2009-01-08 10:30,8,-1.6,,92,,-2.7,,0,,90,,188,,-45,,987,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140970,2009-01-08 10:45,8,-1.6,,92,,-2.7,,0,,76,,159,,-45,,987,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140971,2009-01-08 11:00,8,-1.6,,92,,-2.7,,0,,70,,146,,-44,,987,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140972,2009-01-08 11:15,8,-1.5,,92,,-2.7,,0,,60,,125,,-37,,986,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140973,2009-01-08 11:30,8,-1.5,,92,,-2.6,,0,,54,,113,,-35,,987,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140974,2009-01-08 11:45,8,-1.6,,93,,-2.5,,0,,77,,155,,-43,,986,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140975,2009-01-08 12:00,8,-1.5,,93,,-2.6,,0,,58,,122,,-32,,986,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140976,2009-01-08 12:15,8,-1.4,,93,,-2.4,,0,,90,,183,,-51,,986,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140977,2009-01-08 12:30,8,-1.4,,91,,-2.6,,0,,91,,190,,-53,,986,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140978,2009-01-08 12:45,8,-1.3,,90,,-2.8,,0,,96,,233,,-45,,986,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140979,2009-01-08 13:00,8,-1.6,,92,,-2.7,,0,,38,,88,,-22,,986,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140980,2009-01-08 13:15,8,-2.2,,96,,-2.8,,0,,41,,90,,-16,,986,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140981,2009-01-08 13:30,8,-2.1,,97,,-2.5,,0,,67,,155,,-38,,986,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140982,2009-01-08 13:45,8,-1.9,,98,,-2.2,,0,,127,,307,,-64,,986,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140983,2009-01-08 14:00,8,-1.1,,92,,-2.2,,0.3,,275,,847,,-135,,987,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140984,2009-01-08 14:15,8,-1.4,,88,,-3.2,,0,,107,,330,,29,,987,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140985,2009-01-08 14:30,8,-1.7,,89,,-3.2,,0,,103,,248,,-57,,987,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140986,2009-01-08 14:45,8,-1.6,,86,,-3.6,,0,,204,,639,,-74,,987,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140987,2009-01-08 15:00,8,-1.5,,86,,-3.5,,0,,205,,718,,-44,,987,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140988,2009-01-08 15:15,8,-1.6,,85,,-3.7,,0,,148,,481,,-24,,988,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140989,2009-01-08 15:30,8,-2.2,,85,,-4.4,,0,,49,,138,,-37,,988,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140990,2009-01-08 15:45,8,-2.2,,89,,-3.8,,0,,77,,183,,-22,,988,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140991,2009-01-08 16:00,8,-2.2,,88,,-4,,0,,64,,130,,-22,,989,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140992,2009-01-08 16:15,8,-2.9,,86,,-4.9,,0,,17,,55,,-24,,989,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140993,2009-01-08 16:30,8,-3.3,,89,,-4.8,,0,,6,,17,,-25,,989,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140994,2009-01-08 16:45,8,-3.2,,92,,-4.3,,0,,1,,3,,-20,,989,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140995,2009-01-08 17:00,8,-3.2,,93,,-4.2,,0,,0,,0,,-14,,989,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140996,2009-01-08 17:15,8,-3.5,,94,,-4.4,,0,,0,,0,,-5,,990,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140997,2009-01-08 17:30,8,-3.8,,95,,-4.4,,0,,0,,0,,-3,,990,,0,Q,0,Q,0,Q,0,Q,0,Q,1.2,
140998,2009-01-08 17:45,8,-4.2,,96,,-4.8,,0,,0,,0,,-3,,991,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
140999,2009-01-08 18:00,8,-4.6,,96,,-5.2,,0,,0,,0,,-10,,991,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141000,2009-01-08 18:15,8,-4.7,,95,,-5.4,,0,,0,,0,,-15,,991,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141001,2009-01-08 18:30,8,-4.7,,95,,-5.4,,0,,0,,0,,-12,,991,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141002,2009-01-08 18:45,8,-4.9,,93,,-5.8,,0,,0,,0,,-12,,991,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141003,2009-01-08 19:00,8,-5,,92,,-6.1,,0,,0,,0,,-11,,992,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141004,2009-01-08 19:15,8,-5.2,,93,,-6.2,,0,,0,,0,,-8,,992,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141005,2009-01-08 19:30,8,-5.5,,90,,-6.9,,0,,0,,0,,-17,,992,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141006,2009-01-08 19:45,8,-5.8,,86,,-7.8,,0,,0,,0,,-23,,993,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141007,2009-01-08 20:00,8,-6.1,,86,,-8.1,,0,,0,,0,,-21,,993,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141008,2009-01-08 20:15,8,-6.4,,81,,-9.2,,0,,0,,0,,-26,,993,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141009,2009-01-08 20:30,8,-7,,78,,-10.1,,0,,0,,0,,-30,,994,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141010,2009-01-08 20:45,8,-7.3,,78,,-10.4,,0,,0,,0,,-33,,994,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141011,2009-01-08 21:00,8,-7.6,,78,,-10.6,,0,,0,,0,,-29,,994,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141012,2009-01-08 21:15,8,-7.9,,81,,-10.6,,0,,0,,0,,-28,,995,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141013,2009-01-08 21:30,8,-8.1,,81,,-10.8,,0,,0,,0,,-28,,995,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141014,2009-01-08 21:45,8,-8.3,,82,,-10.8,,0,,0,,0,,-29,,995,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141015,2009-01-08 22:00,8,-8.4,,83,,-10.8,,0,,0,,0,,-24,,995,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141016,2009-01-08 22:15,8,-8.7,,85,,-10.7,,0,,0,,0,,-24,,995,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141017,2009-01-08 22:30,8,-8.9,,86,,-10.8,,0,,0,,0,,-23,,995,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141018,2009-01-08 22:45,8,-8.9,,85,,-11,,0,,0,,0,,-25,,995,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141019,2009-01-08 23:00,8,-9.1,,85,,-11.1,,0,,0,,0,,-20,,995,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141020,2009-01-08 23:15,8,-9.4,,86,,-11.3,,0,,0,,0,,-22,,995,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141021,2009-01-08 23:30,8,-9.5,,86,,-11.3,,0,,0,,0,,-17,,995,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141022,2009-01-08 23:45,8,-9.7,,88,,-11.3,,0,,0,,0,,-24,,995,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141023,2009-01-09 0:00,8,-9.6,,87,,-11.4,,0,,0,,0,,-26,,995,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141024,2009-01-09 0:15,9,-9.5,,82,,-11.9,,0,,0,,0,,-28,,995,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141025,2009-01-09 0:30,9,-9.6,,82,,-12.1,,0,,0,,0,,-22,,996,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141026,2009-01-09 0:45,9,-10.1,,86,,-12,,0,,0,,0,,-16,,996,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141027,2009-01-09 1:00,9,-10.4,,89,,-11.9,,0,,0,,0,,-20,,996,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141028,2009-01-09 1:15,9,-10.2,,86,,-12.1,,0,,0,,0,,-21,,996,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141029,2009-01-09 1:30,9,-10.3,,85,,-12.2,,0,,0,,0,,-19,,996,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141030,2009-01-09 1:45,9,-10.4,,86,,-12.3,,0,,0,,0,,-14,,997,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141031,2009-01-09 2:00,9,-10.4,,84,,-12.6,,0,,0,,0,,-26,,997,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141032,2009-01-09 2:15,9,-10.1,,80,,-12.9,,0,,0,,0,,-31,,997,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141033,2009-01-09 2:30,9,-10,,78,,-13.1,,0,,0,,0,,-27,,998,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141034,2009-01-09 2:45,9,-10.6,,84,,-12.8,,0,,0,,0,,-18,,998,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141035,2009-01-09 3:00,9,-10.9,,86,,-12.8,,0,,0,,0,,-14,,998,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141036,2009-01-09 3:15,9,-11.1,,86,,-13,,0,,0,,0,,-22,,998,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141037,2009-01-09 3:30,9,-11.4,,87,,-13.1,,0,,0,,0,,-16,,998,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141038,2009-01-09 3:45,9,-11.3,,87,,-13.1,,0,,0,,0,,-24,,998,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141039,2009-01-09 4:00,9,-11.2,,85,,-13.2,,0,,0,,0,,-26,,998,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141040,2009-01-09 4:15,9,-11,,83,,-13.3,,0,,0,,0,,-27,,998,,0,Q,0,Q,0,Q,0,Q,0,Q,1.3,
141041,2009-01-09 4:30,9,-10.9,,82,,-13.4,,0,,0,,0,,-25,,999,,0,Q,0,Q,0,Q,0,Q,0,Q,1.4,
141042,2009-01-09 4:45,9,-11,,81,,-13.6,,0,,0,,0,,-25,,999,,0,Q,0,Q,0,Q,0,Q,0,Q,1.4,
141043,2009-01-09 5:00,9,-11,,80,,-13.8,,0,,0,,0,,-26,,999,,0,Q,0,Q,0,Q,0,Q,0,Q,1.4,
141044,2009-01-09 5:15,9,-10.9,,77,,-14.1,,0,,0,,0,,-29,,999,,0,Q,0,Q,0,Q,0,Q,0,Q,1.4,
141045,2009-01-09 5:30,9,-11,,78,,-14.1,,0,,0,,0,,-27,,999,,0,Q,0,Q,0,Q,0,Q,0,Q,1.4,
141046,2009-01-09 5:45,9,-11.1,,77,,-14.3,,0,,0,,0,,-26,,1000,,0,Q,0,Q,0,Q,0,Q,0,Q,1.4,
141047,2009-01-09 6:00,9,-11.2,,77,,-14.4,,0,,0,,0,,-25,,1000,,0,Q,0,Q,0,Q,0,Q,0,Q,1.4,
141048,2009-01-09 6:15,9,-11.5,,78,,-14.6,,0,,0,,0,,-18,,1001,,0,Q,0,Q,0,Q,0,Q,0,Q,1.4,
141049,2009-01-09 6:30,9,-11.9,,81,,-14.6,,0,,0,,0,,-13,,1001,,0,Q,0,Q,0,Q,0,Q,0,Q,1.4,
141050,2009-01-09 6:45,9,-12.1,,82,,-14.5,,0,,0,,0,,-27,,1001,,0,Q,0,Q,0,Q,0,Q,0,Q,1.4,
141051,2009-01-09 7:00,9,-12.1,,82,,-14.5,,0,,0,,0,,-26,,1001,,0,Q,0,Q,0,Q,0,Q,0,Q,1.4,
141052,2009-01-09 7:15,9,-12,,81,,-14.6,,0,,2,,4,,-24,,1002,,0,Q,0,Q,0,Q,0,Q,0,Q,1.4,
141053,2009-01-09 7:30,9,-12.2,,81,,-14.7,,0,,6,,20,,-24,,1002,,0,Q,0,Q,0,Q,0,Q,0,Q,1.4,
141054,2009-01-09 7:45,9,-12.2,,80,,-14.9,,0,,12,,45,,-28,,1002,,0,Q,0,Q,0,Q,0,Q,0,Q,1.4,
141055,2009-01-09 8:00,9,-12,,79,,-14.9,,0,,18,,74,,-31,,1002,,0,Q,0,Q,0,Q,0,Q,0,Q,1.4,
141056,2009-01-09 8:15,9,-11.8,,79,,-14.8,,0,,38,,144,,-23,,1003,,0,Q,0,Q,0,Q,0,Q,0,Q,1.4,
141057,2009-01-09 8:30,9,-11.4,,78,,-14.5,,0,,159,,520,,-13,,1003,,0,Q,0,Q,0,Q,0,Q,0,Q,1.4,
141058,2009-01-09 8:45,9,-10.8,,76,,-14.2,,0,,206,,703,,-43,,1003,,0,Q,0,Q,0,Q,0,Q,0,Q,1.4,
141059,2009-01-09 9:00,9,-10.3,,74,,-14.1,,0,,224,,811,,-54,,1004,,0,Q,0,Q,0,Q,0,Q,0,Q,1.4,
141060,2009-01-09 9:15,9,-10,,72,,-14,,0,,239,,882,,-71,,1004,,0,Q,0,Q,0,Q,0,Q,0,Q,1.4,
141061,2009-01-09 9:30,9,-10,,70,,-14.4,,0,,236,,884,,-73,,1004,,0.3,Q,0.3,Q,282,Q,9,Q,3.4,Q,1.4,
141062,2009-01-09 9:45,9,-9.6,,71,,-14,,0,,281,,589,,NA,M,1005,,2,,1.8,,275,,25,,5.3,,1.4,
141063,2009-01-09 10:00,9,-8.7,,68,,-13.5,,0,,325,,578,,-28,,1005,,1.4,,1.2,,282,,31,,5.9,,1.4,
141064,2009-01-09 10:15,9,-8.8,,68,,-13.7,,0,,352,,629,,-27,,1005,,2.4,,2.1,,270,,25,,5.8,,1.4,
141065,2009-01-09 10:30,9,-8.7,,68,,-13.5,,0,,374,,676,,-16,,1005,,2.5,,2.2,,277,,26,,7.2,,1.4,
141066,2009-01-09 10:45,9,-8.1,,68,,-13,,0,,397,,724,,-7,,1005,,2.1,,1.8,,276,,32,,6.1,,1.4,
141067,2009-01-09 11:00,9,-7.7,,68,,-12.6,,0,,414,,762,,-6,,1005,,2.6,,2.3,,268,,27,,7.7,,1.4,
141068,2009-01-09 11:15,9,-7.8,,68,,-12.7,,0,,426,,789,,-3,,1005,,3,,2.8,,284,,24,,6.8,,1.4,
141069,2009-01-09 11:30,9,-7.6,,68,,-12.5,,0,,432,,808,,5,,1005,,3.3,,3,,282,,23,,7.3,,1.4,
141070,2009-01-09 11:45,9,-7.4,,67,,-12.4,,0,,443,,830,,2,,1005,,3,,2.7,,284,,25,,9.7,,1.4,
141071,2009-01-09 12:00,9,-7.2,,68,,-12.2,,0,,446,,838,,5,,1005,,3,,2.7,,276,,28,,7.9,,1.4,
141072,2009-01-09 12:15,9,-7.2,,67,,-12.2,,0,,443,,836,,15,,1004,,3.6,,3.2,,271,,26,,8.9,,1.4,
141073,2009-01-09 12:30,9,-7.1,,68,,-12,,0,,426,,811,,-2,,1004,,3.2,,2.8,,279,,26,,10,,1.4,
141074,2009-01-09 12:45,9,-6.7,,67,,-11.9,,0,,426,,809,,8,,1004,,3,,2.7,,278,,27,,9.2,,1.4,
141075,2009-01-09 13:00,9,-6.6,,67,,-11.8,,0,,420,,796,,-2,,1004,,3.4,,3.1,,278,,26,,9.1,,1.4,
141076,2009-01-09 13:15,9,-6.8,,67,,-12,,0,,405,,765,,-1,,1005,,3.9,,3.5,,269,,24,,8.7,,1.4,
141077,2009-01-09 13:30,9,-6.8,,67,,-12,,0,,388,,732,,-6,,1005,,3.9,,3.6,,267,,24,,10.1,,1.4,
141078,2009-01-09 13:45,9,-6.7,,66,,-12,,0,,368,,692,,-5,,1005,,3.6,,3.3,,280,,23,,8.6,,1.4,
141079,2009-01-09 14:00,9,-6.5,,66,,-11.9,,0,,333,,627,,-14,,1005,,3,,2.7,,274,,26,,7.8,,1.4,
141080,2009-01-09 14:15,9,-6.6,,66,,-11.9,,0,,318,,594,,-17,,1005,,3.2,,2.9,,276,,22,,7.6,,1.4,
141081,2009-01-09 14:30,9,-6.7,,66,,-12,,0,,291,,539,,-12,,1005,,3.6,,3.4,,282,,20,,7.4,,1.4,
141082,2009-01-09 14:45,9,-6.7,,66,,-12,,0,,252,,466,,-27,,1005,,3.5,,3.3,,281,,23,,8.4,,1.4,
141083,2009-01-09 15:00,9,-6.5,,67,,-11.6,,0,,225,,410,,-34,,1006,,2.8,,2.6,,277,,21,,6.9,,1.4,
141084,2009-01-09 15:15,9,-6.5,,68,,-11.5,,0,,158,,295,,-37,,1006,,2.7,,2.5,,272,,23,,7.2,,1.4,
141085,2009-01-09 15:30,9,-7.1,,71,,-11.5,,0,,100,,197,,-30,,1007,,2.3,,2.1,,270,,23,,5.2,,1.4,
141086,2009-01-09 15:45,9,-7.2,,71,,-11.6,,0,,71,,141,,-26,,1007,,2.8,,2.5,,269,,25,,6.8,,1.4,
141087,2009-01-09 16:00,9,-7.4,,71,,-11.8,,0,,48,,98,,-40,,1007,,2.3,,2.1,,275,,25,,6.3,,1.4,
141088,2009-01-09 16:15,9,-7.8,,73,,-11.8,,0,,21,,52,,-51,,1008,,2.2,,2,,269,,23,,6.1,,1.4,
141089,2009-01-09 16:30,9,-8.3,,75,,-11.9,,0,,11,,27,,-53,,1008,,2,,1.8,,266,,23,,4.9,,1.4,
141090,2009-01-09 16:45,9,-8.7,,77,,-12,,0,,4,,8,,-53,,1008,,2.5,,2.4,,264,,17,,6.2,,1.4,
141091,2009-01-09 17:00,9,-9.1,,78,,-12.2,,0,,0,,1,,-56,,1009,,2.3,,2.2,,269,,21,,5.5,,1.4,
141092,2009-01-09 17:15,9,-9.2,,78,,-12.4,,0,,0,,0,,-56,,1009,,1.9,,1.8,,270,,22,,5.4,,1.4,
141093,2009-01-09 17:30,9,-9.4,,78,,-12.5,,0,,0,,0,,-55,,1009,,1.8,,1.6,,271,,22,,4.6,,1.4,
141094,2009-01-09 17:45,9,-9.7,,80,,-12.5,,0,,0,,0,,-54,,1010,,1.8,,1.7,,264,,19,,4.6,,1.4,
141095,2009-01-09 18:00,9,-10.1,,83,,-12.4,,0,,0,,0,,-50,,1010,,1.5,,1.4,,260,,22,,3.8,,1.4,
141096,2009-01-09 18:15,9,-10.4,,86,,-12.4,,0,,0,,0,,-50,,1010,,1.5,,1.3,,264,,23,,3.7,,1.4,
141097,2009-01-09 18:30,9,-10.5,,86,,-12.5,,0,,0,,0,,-51,,1010,,1.6,,1.6,,270,,15,,3.8,,1.4,
141098,2009-01-09 18:45,9,-10.9,,88,,-12.5,,0,,0,,0,,-51,,1010,,1.9,,1.9,,264,,17,,4.7,,1.4,
141099,2009-01-09 19:00,9,-10.8,,87,,-12.6,,0,,0,,0,,-51,,1011,,1.3,,1.2,,260,,23,,3.7,,1.4,
141100,2009-01-09 19:15,9,-11,,87,,-12.8,,0,,0,,0,,-51,,1011,,1.7,,1.6,,270,,17,,3.5,,1.4,
141101,2009-01-09 19:30,9,-11,,87,,-12.8,,0,,0,,0,,-54,,1011,,1.9,,1.8,,267,,17,,4.2,,1.4,
141102,2009-01-09 19:45,9,-11,,86,,-12.9,,0,,0,,0,,-50,,1011,,1.5,,1.4,,266,,24,,4.2,,1.4,
141103,2009-01-09 20:00,9,-10.9,,85,,-12.9,,0,,0,,0,,-53,,1011,,1.4,,1.2,,258,,24,,4.6,,1.4,
141104,2009-01-09 20:15,9,-11,,85,,-13,,0,,0,,0,,-52,,1011,,1.5,,1.3,,260,,25,,3.5,,1.4,
141105,2009-01-09 20:30,9,-11.1,,86,,-13,,0,,0,,0,,-53,,1012,,1.2,,1,,252,,34,,3.2,,1.4,
141106,2009-01-09 20:45,9,-10.9,,83,,-13.2,,0,,0,,0,,-49,,1012,,0.8,,0.5,,240,,44,,3,,1.4,
141107,2009-01-09 21:00,9,-10.8,,81,,-13.4,,0,,0,,0,,-53,,1012,,1,,0.8,,268,,34,,3.4,,1.4,
141108,2009-01-09 21:15,9,-10.8,,80,,-13.6,,0,,0,,0,,-51,,1012,,1.3,,1.1,,261,,30,,3.5,,1.4,
141109,2009-01-09 21:30,9,-11,,81,,-13.7,,0,,0,,0,,-52,,1013,,1.4,,1.4,,271,,19,,4,,1.4,
141110,2009-01-09 21:45,9,-11.6,,84,,-13.8,,0,,0,,0,,-47,,1013,,1.1,,1,,273,,22,,2.7,,1.4,
141111,2009-01-09 22:00,9,-12,,86,,-13.9,,0,,0,,0,,-47,,1013,,1,,1,,267,,18,,3.3,,1.4,
141112,2009-01-09 22:15,9,-12.2,,86,,-14,,0,,0,,0,,-47,,1013,,0.7,,0.7,,278,,22,,1.9,,1.4,
141113,2009-01-09 22:30,9,-12.4,,87,,-14.1,,0,,0,,0,,-47,,1013,,0.9,,0.9,,259,,21,,3.2,,1.4,
141114,2009-01-09 22:45,9,-12.3,,87,,-14,,0,,0,,0,,-47,,1013,,0.9,,0.8,,267,,21,,2.5,,1.4,
141115,2009-01-09 23:00,9,-12.2,,84,,-14.3,,0,,0,,0,,-48,,1013,,1,,0.9,,277,,23,,4.4,,1.4,
141116,2009-01-09 23:15,9,-12.1,,83,,-14.4,,0,,0,,0,,-47,,1013,,0.6,,0.5,,287,,24,,3.4,,1.4,
141117,2009-01-09 23:30,9,-12.2,,83,,-14.6,,0,,0,,0,,-47,,1013,,0.8,,0.7,,312,,27,,2.2,,1.4,
141118,2009-01-09 23:45,9,-11.9,,81,,-14.5,,0,,0,,0,,-52,,1013,,1.1,,1,,329,,20,,3.1,,1.4,
141119,2009-01-10 0:00,9,-12,,80,,-14.8,,0,,0,,0,,-50,,1014,,1.4,,1.3,,295,,19,,4.2,,1.4,
141120,2009-01-10 0:15,10,-12.3,,81,,-14.8,,0,,0,,0,,-48,,1014,,1.7,,1.6,,282,,17,,4.1,,1.4,
141121,2009-01-10 0:30,10,-12.2,,80,,-14.9,,0,,0,,0,,-49,,1014,,1.4,,1.3,,287,,22,,3.9,,1.4,
141122,2009-01-10 0:45,10,-12.3,,80,,-15,,0,,0,,0,,-48,,1014,,0.8,,0.7,,301,,26,,2.4,,1.4,
141123,2009-01-10 1:00,10,-12.6,,82,,-15.1,,0,,0,,0,,-47,,1014,,0.6,,0.6,,327,,23,,1.8,,1.4,
141124,2009-01-10 1:15,10,-12.7,,82,,-15.1,,0,,0,,0,,-49,,1014,,0.8,,0.7,,325,,29,,2.4,,1.4,
141125,2009-01-10 1:30,10,-12.8,,82,,-15.3,,0,,0,,0,,-48,,1014,,0.8,,0.8,,290,,24,,2.7,,1.4,
141126,2009-01-10 1:45,10,-13.7,,85,,-15.7,,0,,0,,0,,-45,,1014,,1,,0.9,,264,,24,,2.3,,1.4,
141127,2009-01-10 2:00,10,-13.7,,87,,-15.4,,0,,0,,0,,-46,,1015,,0.7,,0.7,,289,,27,,2.8,,1.4,
141128,2009-01-10 2:15,10,-13.4,,84,,-15.5,,0,,0,,0,,-46,,1015,,0.5,,0.4,,275,,33,,2.3,,1.4,
141129,2009-01-10 2:30,10,-13.5,,84,,-15.7,,0,,0,,0,,-46,,1015,,0.5,,0.4,,317,,26,,1.9,,1.4,
141130,2009-01-10 2:45,10,-13.5,,83,,-15.7,,0,,0,,0,,-47,,1015,,0.4,,0.3,,295,,32,,1.8,,1.4,
141131,2009-01-10 3:00,10,-13.6,,83,,-15.9,,0,,0,,0,,-47,,1015,,0.3,,0.3,,304,,24,,1.9,,1.4,
141132,2009-01-10 3:15,10,-13.5,,82,,-15.9,,0,,0,,0,,-48,,1015,,0.8,,0.7,,317,,30,,2.8,,1.4,
